,acc_max,gyro_max,acc_kurtosis,gyro_kurtosis,Label,lin_max,acc_skewness,gyro_skewness,post_gyro_max,post_lin_max,fall
833,12.13927499,2.02101958,2.938012073,-0.265619915,CSI,2.954035688,0.111608253,0.841412314,1.243987871,2.468373213,0
834,23.13784733,4.911774597,16.8576558,2.352391215,CSI,10.17832368,1.438945678,1.308684639,3.66251636,8.398957456,0
836,12.86896166,2.225955945,6.485443832,0.036069754,CSI,2.16374355,1.884349256,1.207264154,2.142563334,1.925635899,0
837,11.44782783,2.598895652,0.9623635,-0.225541608,CSI,1.517901067,0.123063334,0.956736399,2.414851021,1.296067133,0
839,15.79882128,2.202758507,5.322149751,-1.125758268,CSI,3.499890581,1.495823522,0.54432443,0.121734918,0.902876908,0
840,17.48418997,4.343297113,4.947456109,2.170548463,CSI,4.990059493,1.175590992,1.720070821,3.707698556,4.355435197,0
841,16.49938053,2.753941415,4.506593214,-0.438211376,CSI,6.076512705,0.169729364,0.78650869,0.499366832,3.924098462,0
842,15.62845661,1.649732744,7.277827552,0.704819141,CSI,3.821400526,0.836540888,1.148216695,-0.908088558,2.557401597,0
843,15.8296326,2.555204665,2.909620066,0.829489719,CSI,2.888631955,0.879579368,1.180793477,2.399802177,2.744323286,0
844,15.14829043,2.79889868,3.639347243,-0.583349673,CSI,3.457852839,0.390208427,0.756397035,2.52826763,2.877258233,0
845,21.33417278,5.89162114,5.419569838,1.877343127,CSI,14.08511107,1.295994936,1.389435383,2.467458193,12.37215515,0
847,18.69586057,3.370892117,3.293305543,-0.206358411,CSI,5.568492021,1.178580785,0.895502682,0.767056087,2.853243829,0
849,21.3670304,3.357473482,7.688339591,-0.087037135,CSI,8.069666015,-0.081757267,0.886102168,1.135237192,5.769869827,0
851,14.6627317,1.490146927,10.16029013,-0.357410647,CSI,4.491399803,-0.709070773,0.859410087,-0.440237466,3.349774781,0
852,12.49860316,3.118746779,3.677704624,1.069443878,CSI,1.840072581,-0.574699288,0.929441617,1.608635043,-0.706406002,0
853,17.09524069,5.677166903,5.292562874,3.181148056,CSI,2.801040323,0.307073692,1.912788084,4.367007763,1.249990609,0
856,20.38926159,5.53405373,8.567733818,0.220895988,CSI,6.830144014,1.837829684,0.884926912,4.13626076,5.008564088,0
858,16.41208817,7.526039048,2.878889827,3.464267498,CSI,8.597866971,0.318897625,1.834123649,6.250618444,7.163833466,0
859,21.08417608,4.221499145,11.54585112,0.589763586,CSI,7.093659542,2.413390689,1.056964324,1.912154836,3.892483245,0
860,15.19290904,4.711882423,9.357255766,3.657609435,CSI,4.748850619,2.075442951,1.796513675,3.969487224,2.880339034,0
861,13.62274952,3.203233022,5.03812601,0.422479567,CSI,4.263849575,0.471868991,1.181704205,2.961910898,3.854544219,0
862,15.71774651,4.793503848,8.308485718,3.808864027,CSI,5.291341694,-0.778932218,1.565872643,2.603162067,3.17302711,0
863,13.61439528,1.859618365,7.660911716,-0.920041262,CSI,1.994172277,1.66398675,0.614186429,1.493053913,1.384283944,0
865,19.61125001,3.358028179,9.500355849,2.779983359,CSI,4.250271936,1.900956874,1.859560449,3.156289749,3.784594392,0
866,20.11585154,2.951010717,9.46731655,2.806112945,CSI,6.070820932,1.243516221,1.75815797,2.15629978,5.370817382,0
869,19.82026587,3.160615677,9.661252674,0.660904575,CSI,8.109204411,1.505205086,1.133546699,-0.26788751,4.748292599,0
870,21.51770882,3.59174497,8.728048658,3.746216608,CSI,6.545287155,2.013046602,1.968097253,3.020567756,5.947680782,0
871,14.88591291,2.408823404,7.621671811,1.108667747,CSI,3.797107761,-0.422725248,1.25776517,0.888057671,1.803481035,0
872,13.2816405,2.387606003,2.169685546,-0.776667421,CSI,2.944048604,0.587967975,0.669932593,2.225328988,2.624351442,0
873,16.59385974,5.102918683,9.961104104,2.993983692,CSI,5.410688769,1.36083344,1.515800138,3.669232828,4.020731811,0
874,12.91579215,2.141652341,2.356150861,-0.238747687,CSI,2.813036926,0.059948771,0.811948115,1.037642159,1.273578505,0
875,17.66982647,3.234511795,3.674533259,-0.433434248,CSI,3.267756854,1.164758008,0.643215157,3.106074926,3.175196667,0
876,13.2431174,2.539490176,6.044269257,1.647113515,CSI,3.093964469,0.924969094,1.450392105,0.037300196,1.824785515,0
879,22.96062269,6.48188291,4.701670787,2.504065387,CSI,12.42486453,1.209655678,1.738483174,4.721563804,10.97428758,0
880,12.49775602,1.867735825,5.357219451,0.967353232,CSO,1.716435717,-0.005875739,1.293243356,1.200139589,1.104542604,0
881,14.73992931,2.647105527,5.862683666,-0.676260835,CSO,2.708370609,1.376784551,0.913977569,2.573343705,2.366247055,0
882,14.424136,2.029786043,3.351864096,-0.89246919,CSO,3.897874966,0.417446119,0.493867597,1.814913155,3.683427499,0
884,15.01457034,3.2705099,6.395043554,1.446198393,CSO,3.211683726,0.181096403,1.283720887,2.058080699,2.529243003,0
885,18.88028749,4.337021382,10.32447469,0.580749366,CSO,3.14900307,1.147266866,1.313410229,3.489978141,2.154150021,0
887,14.21838657,3.000997715,2.807840828,-0.801462201,CSO,2.660547559,0.612180711,0.657547641,0.898831014,1.56863105,0
888,13.58507865,2.954342346,5.608112188,-0.024098882,CSO,2.668849549,-0.955092096,1.084137748,2.886048944,2.549510838,0
889,13.66113686,1.32934316,6.241830701,0.100041839,CSO,1.79443743,1.276669981,0.905575528,-0.042712719,0.534490536,0
891,18.84939608,4.575156195,11.91937919,1.138857721,CSO,5.838840021,1.606431443,1.399980529,4.289242226,5.374976594,0
892,18.75777457,5.914131419,9.028797718,0.839539995,CSO,7.506903831,0.306712778,1.201241547,5.513016975,6.802313002,0
893,13.79388013,2.634814518,2.424945818,-0.782350672,CSO,2.226254678,0.741079587,0.739179755,2.536550148,2.138941549,0
894,20.98150045,3.654923441,11.17655854,-0.109197487,CSO,5.827840229,2.136904689,0.800813294,2.380332813,3.061112364,0
895,17.70121556,4.124119732,3.846548743,0.844216471,CSO,5.624625929,0.804291646,1.081189326,3.469494211,5.205521459,0
896,13.15967226,2.590781411,2.905408248,0.182955687,CSO,2.192982583,0.448310205,0.705772201,1.504758066,1.54912496,0
897,17.97816755,3.689793067,10.61057385,0.190913598,CSO,4.957196997,-0.147486375,1.135665552,3.526237111,4.820136602,0
898,14.0881468,2.048916769,5.754666961,-0.778810023,CSO,4.038309564,0.934387116,0.37198586,1.285124789,3.346287363,0
900,15.59277068,2.677077644,7.168251938,-0.736153865,CSO,2.573937349,1.569037386,0.731734613,1.04600254,0.155960724,0
903,18.32171753,4.500109419,6.840111904,0.167291813,CSO,4.617272793,1.605232347,1.059080578,4.249712408,4.474081692,0
904,16.37184007,3.18718733,7.150820917,0.346854121,CSO,4.383752061,1.732914584,0.814717321,2.696907851,3.845378303,0
905,16.64006168,3.15586309,14.07308454,-0.307556253,CSO,2.751569152,2.656290444,0.946792923,1.448059461,-1.843066101,0
906,13.49698638,3.50410496,3.366821793,-0.330869976,CSO,1.301296329,1.054093302,0.843682131,1.073909074,-4.780303036,0
907,19.67691644,2.756665591,19.61804024,-0.159984474,CSO,5.480484051,3.117983675,0.912039403,2.580441287,5.421812625,0
908,15.07837434,2.714003691,3.755127244,-0.524080259,CSO,2.824915082,0.097812766,0.749809811,1.664073368,1.843891857,0
909,14.23046812,2.161423351,7.32114466,-0.403789829,CSO,1.793933995,1.830684915,0.837524011,1.856329167,1.22090813,0
910,16.18781936,3.519586818,6.034449711,1.10201024,CSO,2.865208188,0.906809319,0.728524796,1.843601253,1.839572568,0
913,15.08353412,3.480602306,7.020914326,-0.225491917,CSO,2.558481403,0.273641898,1.090107566,3.022379465,2.234422712,0
914,14.37512944,3.219015131,6.497746517,-0.045176466,CSO,2.786733408,-1.195285938,0.823140132,3.10666449,2.696101575,0
915,14.8271821,1.521703196,8.227326952,-0.632091911,CSO,3.079812488,1.386832615,0.712958,0.994799256,2.852672431,0
916,16.68767488,2.607881008,8.210373406,-0.401871362,CSO,4.200240017,1.552034731,0.888195931,2.471680999,3.905165606,0
917,13.85103161,3.624991773,13.14548564,1.58863799,CSO,1.51336909,2.043170804,1.413613803,3.448272667,1.291643597,0
918,16.0552313,3.352315953,14.07886888,0.776433534,CSO,5.139871616,1.379854417,1.292121322,3.097002604,4.945043888,0
919,16.51835945,4.882518738,5.677677163,-0.55323517,CSO,4.752493626,1.764696991,0.584916498,3.109342054,2.860852909,0
920,21.81633217,5.57496275,13.38855124,3.083792057,CSO,9.73339517,2.432806506,1.734524409,5.430843531,9.510427668,0
923,20.18261319,3.568713445,9.576482223,-0.309650846,CSO,5.150583422,1.652485173,0.852231425,3.397168496,5.015495175,0
926,15.136531,2.06056728,5.263463115,-1.008542682,CSO,3.100168434,1.155370805,0.574509969,1.833323761,2.845073008,0
927,15.71592729,2.495456584,3.075557653,-0.455211896,CSO,4.0484909,0.734057369,0.914761892,-1.357055423,1.780631073,0
928,13.35806952,2.792901016,6.159957973,-0.111939977,CSO,2.934962793,1.75922041,0.785534931,1.638334506,2.096571265,0
929,15.12075968,4.445661891,7.891308986,4.807734737,CSO,3.035215499,1.845491026,1.690032503,4.226664574,2.839388663,0
930,18.04128645,1.353852859,11.97792205,-0.761290982,CSO,4.310178082,1.971979214,0.798998971,1.281018865,4.229837361,0
931,17.31092061,5.782640024,5.979437921,-0.165660112,CSO,4.717528701,1.367272072,0.811601476,5.699724208,4.569498505,0
932,16.1170422,3.429675272,3.926402465,0.802611678,CSO,3.680439444,0.328747332,1.060157548,2.237742547,2.767586495,0
933,13.50615946,1.862570331,3.240454689,3.324447362,CSO,2.711414719,0.114288661,1.181966789,0.907278121,1.715986061,0
935,14.16972125,3.042090547,6.523351443,-0.91200143,CSO,1.588927832,1.054758132,0.821903305,2.932028802,1.486545772,0
936,15.23520581,2.574626056,4.133162583,1.383794499,CSO,1.973830963,1.061141188,1.267221673,2.398416572,1.795593738,0
937,20.43752252,4.919649298,9.366209792,0.951869528,CSO,4.36594442,0.365477489,1.320023422,4.427624652,3.188769634,0
938,13.73918472,2.372601397,6.04135666,-0.74927492,CSO,3.087061389,1.315422841,0.730813954,1.990766773,2.812816512,0
939,14.22819347,2.195855606,4.85042602,0.189895354,CSO,2.655433037,0.292473782,0.679787195,0.573874532,1.293564616,0
940,12.57305023,2.727953639,2.38546821,0.491993064,CSO,2.331487599,0.691481633,0.864697045,1.801748476,1.378224324,0
941,17.56025006,1.604351361,36.54638386,0.186241169,CSO,4.552785,3.97935446,1.048852315,1.504876876,4.413453741,0
942,25.44738502,5.853658587,16.09665386,0.077699357,CSO,8.024417109,2.991778277,0.62134172,0.664275131,5.020847821,0
943,14.36361711,2.459957752,9.60540017,-0.201115636,CSO,1.878928182,1.926735543,0.865729201,1.601813783,1.298337595,0
944,18.54052902,3.172641188,12.64707746,0.180133751,CSO,4.043588028,1.985694211,0.939387677,2.7959255,3.372667569,0
945,16.14954499,5.801632715,5.793723824,6.853432282,CSO,4.626481351,1.288419293,1.696765821,3.803077498,3.833398957,0
946,13.45329212,3.047824115,12.0437563,0.811581075,CSO,1.847057562,2.350876602,1.296544949,2.934198665,1.616761705,0
948,21.86989135,8.205336374,10.78612329,2.21635723,CSO,8.8741437,2.754877253,1.470630068,7.576144177,7.742183982,0
949,17.48307707,5.620469793,6.655033593,0.359211374,CSO,4.836103907,1.688166816,0.81040234,5.484732222,4.739203183,0
951,20.78157644,3.762076682,7.345743775,0.098763375,CSO,6.790336269,0.765406102,0.777955354,2.593058106,5.908998999,0
952,22.64188178,5.117074663,16.30157896,2.581891218,CSO,7.82183582,2.12124771,1.482290234,5.054726745,7.708176526,0
953,12.82875495,2.008102476,2.013764021,-0.067123784,CSO,2.809170135,0.562637851,0.739023988,-0.477216159,1.597108019,0
954,15.92891998,4.257356428,3.708351886,0.350937969,CSO,4.647625148,0.934134528,0.962786124,-0.696105835,1.546359432,0
956,12.59157317,2.308121147,3.800408782,0.706602119,CSO,2.556633927,0.873311291,0.952909576,1.343241351,2.004327228,0
958,14.58768553,2.195156833,3.544679287,-0.00129196,CSO,2.84546572,0.793319377,0.892734769,-0.509206894,0.393020836,0
959,19.02329092,4.756005155,10.94326318,0.015722159,CSO,5.593048763,0.932207736,0.87110541,4.173269302,5.280444227,0
960,14.47546071,3.838199996,3.430590785,-0.505672006,CSO,4.436900486,0.268529011,0.813151262,3.50584425,4.285735145,0
961,15.69903598,3.519447416,3.661673335,-0.459987944,CSO,4.319615708,0.562695023,0.755095302,0.851208752,2.346575112,0
962,12.87754129,1.83965039,3.371827543,-0.905318655,CSO,1.291326741,0.670060141,0.631245641,1.058041456,-0.563132881,0
965,21.80585598,4.422220629,12.5337835,0.609438231,CSO,5.492615116,1.929661425,1.055240846,4.290253592,5.350331165,0
968,19.22631459,5.227645505,19.35348027,1.758830844,CSO,4.226037519,3.130022965,1.233688254,5.094287525,4.022328265,0
969,15.10924735,2.814475595,8.265066112,-0.006149592,CSO,3.532632789,1.990180065,1.006278516,2.549274569,3.396853255,0
970,15.97653371,2.378428022,10.47332148,-0.90989532,CSO,2.798083642,2.101877226,0.608569037,0.173243398,1.40164278,0
971,16.48782898,3.279285497,6.677310515,-1.12124751,CSO,3.875296625,1.643212634,0.60429402,1.215158727,1.22947234,0
972,20.60831996,4.093477407,4.253357249,0.38626606,CSO,8.469701188,1.195319107,0.878765038,2.332226664,7.040867636,0
974,20.55798347,4.06631805,8.878117704,0.221227191,CSO,7.31016197,1.140715966,1.076740486,1.570909448,4.505459635,0
975,19.37128079,2.940915293,8.65356099,-0.741745473,CSO,5.347864018,1.35661522,0.603578167,2.600306833,4.957583424,0
977,20.38205954,6.306091058,5.747334271,3.997577576,CSO,4.616316631,0.705771689,1.901799431,5.866069919,4.248815657,0
978,16.98318064,3.898313485,7.374067467,-0.530180132,CSO,5.371563036,1.827147493,0.673565038,3.64161958,5.183913232,0
979,17.53581079,4.239028949,17.18661033,0.474878977,CSO,6.429873299,3.258087648,0.893616791,2.455247435,5.345208268,0
980,19.9867576,4.377293934,11.97585858,1.429097852,CSO,4.632289324,0.842582347,1.49148454,4.122140855,4.391406917,0
982,12.68642449,2.206724787,1.280777695,1.442978194,CSO,3.499507827,0.392362725,0.798313936,0.481276854,1.918319184,0
984,15.93738622,4.427278317,8.372642661,5.751058438,CSO,3.864582193,1.643129594,1.617857399,4.182554344,3.747319647,0
985,15.07295548,2.569729766,11.61212845,-0.56569559,CSO,3.578913897,2.289730863,0.967747053,2.303431586,3.392652528,0
986,14.15009389,3.89864578,6.008571224,0.780976934,CSO,2.539305661,1.491129121,1.216670425,1.571837442,0.660063447,0
987,16.55636999,4.015819358,6.131544451,-0.36994737,CSO,2.813166639,1.801000062,0.626572388,3.283272499,2.127966105,0
988,16.15330544,4.785571811,5.27491418,-0.5394914,CSO,3.752867702,1.460035411,0.77573073,3.927353874,2.693450912,0
989,15.79023637,3.207715675,4.597299736,-0.518388336,CSO,3.466774413,1.32619967,0.810076695,1.413263091,0.234525012,0
990,19.05727448,4.826244392,8.688155684,2.476007036,CSO,6.226045614,0.52995152,1.445290046,3.44271613,4.150483849,0
991,13.23686174,2.085462599,9.215655524,-0.016754599,CSO,1.308277219,0.437524715,1.120002488,2.014638444,1.24305143,0
994,22.81005922,5.558442936,0.424300024,0.471960444,STN,9.245760721,0.616730312,0.792269368,1.443164559,4.000782544,0
996,19.49029729,2.857540336,0.782271773,0.257425322,STN,6.10266483,0.870979218,0.843419809,0.287015933,1.80378258,0
998,20.66135158,4.583579529,-0.098966137,-0.300688076,STN,7.58278072,0.432004837,0.515180356,0.054958932,1.795939078,0
999,23.14699879,4.87917834,0.512265081,0.756041979,STN,9.183128546,0.633043314,0.879723514,0.716899859,3.984624416,0
1000,21.86979617,3.502710876,0.18906763,-0.285802171,STN,6.903769262,0.652109966,0.912174974,0.270177363,2.486025738,0
1001,23.55765543,5.657651384,-0.295452258,0.277717344,STN,9.683375141,0.358242114,0.885693107,0.723051881,0.369427435,0
1002,19.46680059,1.752627852,1.062155826,0.346192071,STN,3.064250181,1.172337186,0.713468837,0.597187756,0.242585829,0
1003,18.36402256,2.499889624,-0.355962012,0.263754286,STN,3.688590922,0.377447137,0.817437857,0.031369279,0.250719289,0
1004,19.4572856,3.768373119,0.388538268,1.316970003,STN,6.43855463,-0.167170841,1.28559873,-0.20682239,0.489324288,0
1007,21.08419993,3.642164218,-0.199627184,0.597969961,STN,7.550882833,0.173517406,0.891616943,0.768635519,1.36112042,0
1008,19.88872257,2.35231764,-0.076526609,-0.397856216,STN,4.575100769,0.640360827,0.44680769,-0.105025076,-0.34878083,0
1009,22.50449052,4.176006837,-0.402985803,-0.040555945,STN,10.58539187,0.537132663,0.52223366,0.402170357,1.315050384,0
1010,19.94609852,3.907971899,-0.187137629,-0.331087562,STN,7.829312516,0.293954236,0.698254683,0.538897573,1.585976337,0
1012,23.38159473,4.388505244,-0.198421109,0.545405144,STN,8.911453575,0.2086483,0.812456857,0.91239177,1.235786029,0
1013,20.09910023,2.200180641,-0.24422828,-0.304819624,STN,4.465491534,0.273805391,0.524650139,-0.023970112,0.90875022,0
1014,20.26858807,3.304655691,0.856061086,2.483091027,STN,4.16116688,1.12467986,1.312676893,-2.325175757,-0.801713635,0
1015,21.77350797,4.07711633,-0.203353504,0.261703706,STN,5.805088184,0.624296568,0.764482558,0.139130678,-3.046262989,0
1016,21.23851084,5.137879352,0.472385137,0.398608208,STN,4.181442492,0.94073998,0.625933125,0.507727437,-1.595151452,0
1018,19.99140924,2.597568954,0.720967795,-0.439448801,STN,5.437763478,0.949870259,0.386223723,-0.142273967,-0.470460614,0
1019,20.78940465,7.749791895,-0.1546033,2.723719528,STN,7.082964937,0.665425389,1.109810113,0.266845454,-0.206313191,0
1020,20.06257579,3.205477755,0.495704618,0.769884784,STN,6.866495826,0.727810814,1.082792935,-0.016075481,2.519515826,0
1021,22.21258548,4.155570656,1.006092949,2.160040674,STN,4.743393572,1.063039443,1.120995399,1.151163536,-0.33039441,0
1023,19.91347672,2.831696189,2.252812916,0.964705823,STN,4.402894619,1.287445951,0.966493245,0.833920568,0.207037711,0
1024,20.18171198,3.000960727,0.502562259,0.028827427,STN,5.179930029,0.802539827,0.790095967,0.257776548,1.916559159,0
1025,21.39646376,3.722080447,0.159964473,0.180104202,STN,9.647887121,0.458345506,0.958997908,1.093798105,2.191935717,0
1026,23.21739013,5.780223798,0.256649664,0.920066324,STN,8.560669988,0.736335663,0.844865947,0.895998716,2.634693528,0
1027,21.61220259,3.576805027,0.152569733,0.475128779,STN,8.929149802,0.493054942,0.850623691,0.779375819,-1.369553856,0
1029,19.87558024,3.627538717,0.325592609,0.18777888,STN,5.43310957,0.597879641,1.069464337,0.295821727,0.945296146,0
1030,22.62095846,2.275407061,0.112282555,-0.37289733,STN,5.85150934,0.66090865,0.665668804,0.056117068,0.836109764,0
1035,20.48776609,6.003676527,-0.389354529,1.734077719,STN,7.520912132,0.493571702,1.255663005,0.988657832,1.250927603,0
1036,22.77699164,5.118408088,0.050096008,2.671841242,STN,9.920354845,0.455648141,1.451244721,-3.381101454,-2.990117701,0
1037,25.77238308,6.437512479,0.367430816,0.531706934,STN,13.70274659,0.561068937,1.004859241,1.045744572,1.459813185,0
1038,19.90304126,3.927479661,-0.027726763,0.140926587,STN,6.60796031,0.393362578,0.769031078,1.676271244,4.066252042,0
1040,19.50551075,3.106200611,-0.521078987,-0.531025206,STN,5.520686644,0.394965097,0.451223078,1.031426855,0.153080466,0
1041,23.11217312,5.586564047,-0.078402061,-0.201797887,STN,10.65611578,0.663942783,0.810163189,-0.738606132,-0.215832513,0
1042,19.96351397,1.228825306,0.710381931,0.58317747,STN,6.924869429,0.977349184,1.012050873,-1.861824792,2.618067614,0
1043,27.00478796,6.426457942,1.802718398,1.266005032,STN,7.727752634,1.367266076,1.213060784,-0.475037853,0.001571699,0
1044,22.18307289,3.955364825,0.857353066,0.607491049,STN,5.188498572,1.115901139,1.02508705,-0.696962389,0.705817333,0
1045,23.26137264,3.654314065,-0.335224333,-0.03546716,STN,9.101380999,0.427078918,0.802979788,-0.003278001,1.659021051,0
1046,23.7591717,4.439464433,-0.279138935,-0.167420047,STN,11.16197518,0.642194446,0.828695827,-0.168725085,1.804536326,0
1047,22.855407,4.871613249,1.793235556,-0.804365182,STN,10.69942151,0.919753534,0.691153263,4.720471321,10.46776003,0
1048,20.10734156,3.116478484,-0.067567388,0.791025521,STN,5.872805688,0.17648056,1.089015454,-0.276676408,0.474675845,0
1050,22.95693768,3.483206928,0.326210761,0.805770622,STN,8.320319085,0.746845516,1.035591548,-0.706348477,3.082475923,0
1051,18.07254279,2.046745386,2.099462663,2.640702439,STN,4.05455522,1.406345237,1.397465933,-0.473676112,1.419914376,0
1052,22.91574084,3.531446913,0.331864769,0.98009002,STN,7.023260919,0.708859645,1.153800651,0.221122792,-0.289553797,0
1053,19.42228863,3.267965523,1.797255709,0.296304804,STN,7.551452439,1.17827937,0.872734189,0.063421926,2.506513088,0
1054,22.78133919,6.084152102,-0.172808184,5.704595219,STN,9.329598128,0.500065412,1.399762552,0.307273938,1.90881103,0
1055,23.29338963,4.086929004,-0.268505615,0.586680903,STN,7.83137152,0.521017941,1.013873935,0.34609727,1.20505189,0
1056,22.47856388,6.632502651,0.081334179,0.850949957,STN,10.43445201,0.471887123,0.981681425,1.723056509,2.481932569,0
1058,20.14085726,3.142700365,0.061788065,3.439905234,STN,3.961005267,0.753746623,1.497672618,-0.750515354,-4.247509109,0
1059,22.82554786,2.201107877,-0.166964739,-0.110674602,STN,8.172650465,0.632170345,0.500283914,-0.945551593,2.82449814,0
1060,28.38276352,8.365970988,2.89751126,2.962637673,STN,12.80552483,1.630517406,1.717473796,-1.935133937,-0.261528954,0
1062,20.36265367,3.939885059,-0.300981815,-0.132469278,STN,6.398425673,0.369616996,0.580084416,0.487641029,0.952041425,0
1065,20.23256399,2.134484474,-0.361644845,0.913399452,STN,4.89297193,0.53742229,0.748120279,-0.846409715,-2.126847415,0
1066,27.02266833,12.07212337,0.587422573,9.182588576,STN,11.67549403,0.891443325,2.350564828,8.50023382,5.850979813,0
1067,22.653536,3.443560874,1.103422175,-0.393356611,STN,8.68287953,0.564505581,0.697270084,-0.436349961,2.202550727,0
1068,20.36171748,2.662390295,0.167623829,0.768313019,STN,5.53354782,0.655256274,0.962037599,-0.249540672,1.058687926,0
1069,20.41504418,2.697289234,0.785159369,0.797408382,STN,3.803829119,0.878007319,0.834852831,-0.250979605,-0.959663337,0
1070,22.42379808,3.56330886,0.926741351,1.538526424,STN,7.99402227,0.852299429,1.124193017,-0.335828161,2.009952339,0
1071,20.6088791,3.845101123,0.371686005,0.363429161,STN,7.733096093,0.765676232,0.917113552,0.855418569,3.917138249,0
1072,22.15482871,3.385148302,-0.59088002,0.213552391,STN,6.455106397,0.418998139,0.75450673,0.195929614,0.624988609,0
1073,18.51409582,2.349965383,0.418503223,0.693981067,STN,4.287537086,0.824756206,0.866878449,-0.42457623,0.546965124,0
1074,22.49106435,5.749930385,0.171160633,0.15974192,STN,6.573993951,0.573943035,0.628427393,1.172231721,1.42180586,0
1075,22.2494901,3.852952396,-0.039164228,-0.203769649,STN,7.891509329,0.165725019,0.754759671,0.624993659,3.090984488,0
1076,26.22288682,6.388164322,0.695211706,1.914005224,STN,11.69373855,0.80166008,1.240329567,2.30118861,0.308251682,0
1077,19.81801628,8.121328317,0.662466035,4.328693357,STN,5.822535922,0.587856791,1.699382851,1.058762365,1.586739814,0
1078,20.18546397,1.828390701,1.071442641,-0.34369004,STN,4.523960235,1.135051988,0.70666421,0.074984237,-0.62693888,0
1079,19.81770849,6.044174443,-0.135867023,1.658402885,STN,5.474273271,0.502041392,1.351381318,0.45575639,0.527188657,0
1080,17.18541549,3.76939218,0.32307776,1.616508142,STN,4.453545438,0.175978814,1.110991667,-0.014930566,1.785922304,0
1081,22.31949215,4.59784132,0.689411446,1.439126746,STN,7.683842684,0.811524635,1.27938359,0.813102071,3.551885138,0
1082,28.27018184,10.05400563,1.612055019,2.226505156,STN,10.71341904,1.31428748,1.468112684,3.180308816,1.532601296,0
1084,20.39328012,1.933073267,0.557581042,0.074792813,STN,5.310516463,1.002820928,0.444365407,0.183118341,2.705305911,0
1086,22.42861531,4.738813949,0.341002446,0.459026011,STN,6.131238117,0.919031295,0.918493828,0.074692256,0.565706898,0
1087,24.76707587,6.30078548,-0.197877313,1.85140249,STN,10.88022768,0.454977652,1.272134685,2.143733445,2.189936451,0
1088,19.42160389,3.299370309,0.830134169,0.917761378,STN,4.588549475,0.922302748,0.899902216,0.180635049,0.825509723,0
1089,22.19310585,4.588791129,0.166854051,0.662250357,STN,8.774346664,0.524891373,0.847440457,0.646121096,3.056956703,0
1091,21.47030322,1.886762794,2.538488086,0.614535692,STN,5.600124951,1.493403459,0.949841864,-0.546333754,3.464750533,0
1092,20.54669598,3.94450835,1.104894045,1.226467151,STN,5.427767748,1.174580628,1.268520677,1.016553575,1.479350701,0
1093,19.46124256,2.926950963,0.243357158,0.402988263,STN,5.318049984,0.58826897,1.021555768,-1.494457988,0.701016495,0
1094,22.83867295,10.47510558,0.883222617,8.645621192,STN,10.83780063,1.054346059,2.287825086,6.510884342,5.813967797,0
1095,22.43911984,4.775977603,1.449294909,-0.669476005,STN,9.49756601,0.881517539,0.587690694,1.634567488,4.663254601,0
1096,24.49223682,9.637349237,-0.103495112,3.328424391,STN,9.741308533,0.62734941,1.336998188,4.996216856,0.193541452,0
1097,17.18946525,1.964970547,0.200659224,-0.148541493,STN,2.879982135,0.284727999,0.397732391,0.587485531,0.639039953,0
1098,20.51946204,3.261125333,0.565465751,-0.131117383,STN,5.200136014,0.722334192,0.448837909,0.611711524,-0.288672781,0
1099,24.2664334,5.774949013,0.103508862,2.558806222,STN,9.543784532,0.503681858,1.319345975,0.533718993,4.059036155,0
1100,19.23283995,1.839898358,-0.055652095,-0.726748494,STN,5.361783536,0.528936313,0.381720302,-0.236011176,1.670228827,0
1101,20.53107519,3.914120249,0.156139387,1.306204452,STN,6.625083919,0.441972797,1.22002544,-0.431952879,1.5452125,0
1102,19.48200859,2.278745679,-0.081924223,0.172660195,STN,5.451106585,0.773743705,0.54917295,-0.047776057,-0.260423157,0
1103,19.51338125,3.419113033,0.457869085,-0.171187824,STN,5.709902041,0.757673658,0.956125497,0.174929095,0.687551896,0
1104,18.78088546,3.951410143,0.070810525,0.372477474,STN,4.955747121,0.498534487,0.825379795,0.08419634,0.046844202,0
1105,23.04468379,3.49585446,-0.404366605,0.750520346,STN,8.611862813,0.525971799,0.861834034,0.491497046,3.376942642,0
1106,21.86653382,6.137559229,-0.677020026,-0.602797766,STU,7.0560453,-0.001291271,0.280263092,-0.196885682,1.57354878,0
1108,19.39839696,5.697981721,0.539566706,-0.119235756,STU,9.049430436,0.154876113,0.624104448,1.954428157,2.360938587,0
1109,23.79283585,4.085823638,1.874807974,-0.704924134,STU,7.835406149,0.89376964,0.387271624,0.662471678,1.918138603,0
1110,20.0605033,2.96606496,1.979101624,-0.894018419,STU,5.65117613,0.7539405,0.475559906,-0.678856704,0.174868699,0
1111,20.90615723,3.303008116,2.374399905,-0.908346532,STU,5.646815784,0.873496951,0.343405508,-0.226274511,2.95871598,0
1113,18.43734643,4.208564865,0.826741581,-0.932454537,STU,4.701835086,-0.482634521,0.447890915,0.338685692,-2.120811121,0
1114,18.2981271,6.381697189,0.213475513,0.73035604,STU,7.465857066,0.144833425,0.987206006,1.510556859,4.577533184,0
1115,19.84483254,4.816419313,-0.335390317,-0.755666036,STU,4.852319684,0.201499287,-0.009645382,0.436966546,-0.466877055,0
1116,17.42781827,3.996364083,-0.211285609,-0.302432476,STU,6.582177429,0.079643446,0.286855051,-0.801778422,1.566969903,0
